area,distance,first_registration,fuel,price,search,title,url,year
"Kanalveien 111, 5822 Bergen",39500,2020-02-17,El + Bensin,249000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Active KAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=340437905,2020
"Ing. Rybergsgt. 108, 3007 Drammen",49249,2021-09-23,El + Bensin,275000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech BRUKTBILKAMPANJE!",https://www.finn.no/car/used/ad.html?finnkode=340439752,2021
"Skarpeteigvegen 1, 6854 Kaupanger",60782,2020-03-12,El + Bensin,249000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Active Tech",https://www.finn.no/car/used/ad.html?finnkode=340424957,2020
"Sundløkkaveien 71, 1659 Torp",20304,2021-06-16,El + Bensin,308000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports GR Sport , BRUKTBILKAMPANJE,",https://www.finn.no/car/used/ad.html?finnkode=340426836,2021
"Trelastvegen 2, 4365 Nærbø",66522,2020-09-24,El + Bensin,239000,Toyota Corolla Touring Sports,Toyota Corolla 1.8 (170HK) TOURING SPORTS HYBRID EU 2026 MYE UTSTYR,https://www.finn.no/car/used/ad.html?finnkode=340608639,2020
"Kanalveien 111, 5822 Bergen",52000,2020-10-08,El + Bensin,289000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports e-CVT Executive KAMPANJE",https://www.finn.no/car/used/ad.html?finnkode=340833359,2020
"Vestre Svanholmen 9, 4313 Sandnes",8937,2023-03-30,El + Bensin,409000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech",https://www.finn.no/car/used/ad.html?finnkode=340850587,2023
"Vognvegen 27, 2072 Dal",20364,2022-03-30,El + Bensin,348000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports GR Sport Kampanje!",https://www.finn.no/car/used/ad.html?finnkode=340833893,2022
"Digernes Næringspark 6, 6018 Ålesund",24464,2022-11-28,El + Bensin,319000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech",https://www.finn.no/car/used/ad.html?finnkode=340960213,2022
"Vognvegen 27, 2072 Dal",50682,2022-05-24,El + Bensin,299000,Toyota Corolla Touring Sports,"Toyota Corolla 1,8 Hybrid Touring Sports Active Tech Kampanje!",https://www.finn.no/car/used/ad.html?finnkode=340834240,2022
