distance,first_registration,fuel,price,search,title,url,year
19268,2021-11-15,Elektrisitet,339900,Hyundai Kona,"Hyundai Kona premium, long range. 64 kw/h, nybilgaranti",https://www.finn.no/car/used/ad.html?finnkode=341212667,2022
99623,2018-08-28,Elektrisitet,215000,Hyundai Kona,Hyundai Kona Norsk Premium m/skinn ACC NAVI KAMERA ++,https://www.finn.no/car/used/ad.html?finnkode=341218067,2019
10,2023-11-30,Elektrisitet,389900,Hyundai Kona,Hyundai Kona Premium LR NORSK! TOPPMODELL! 484 KM REKKEVIDDE!,https://www.finn.no/car/used/ad.html?finnkode=341227708,2023
16067,2021-10-11,Elektrisitet,329900,Hyundai Kona,Hyundai Kona Premium LR HENGERFESTE / TAKSTATIV / ++,https://www.finn.no/car/used/ad.html?finnkode=341236464,2021
81279,2019-04-23,Elektrisitet,264900,Hyundai Kona,Hyundai Kona 64 kWt Teknikk NORSK BIL/INNBYTTE/LEVERINGSKLAR,https://www.finn.no/car/used/ad.html?finnkode=341237311,2019
1500,2023-11-29,Elektrisitet,389900,Hyundai Kona,Hyundai Kona Premium LR | APP | Skinn |,https://www.finn.no/car/used/ad.html?finnkode=341239834,2023
10,2023-11-30,Elektrisitet,389900,Hyundai Kona,Hyundai Kona Premium LR TOPPMODELL / SOM NY / SJEKK KM / HENT I DAG!,https://www.finn.no/car/used/ad.html?finnkode=341240305,2023
6027,2021-11-30,Elektrisitet,249900,Hyundai Kona,Hyundai Kona SR 305km | SE KM | Cruise | Carplay | R.kam | V.pumpe++,https://www.finn.no/car/used/ad.html?finnkode=341244233,2021
19126,2021-09-16,Elektrisitet,294900,Hyundai Kona,Hyundai Kona Trend LR VELHOLDT- TO FARGET-RYGGEKAMERA,https://www.finn.no/car/used/ad.html?finnkode=341240471,2021
10,2023-11-30,Elektrisitet,369900,Hyundai Kona,Hyundai Kona Premium LR REKKEVIDDE KONGEN-TOPPUTSTYRT-SKINN,https://www.finn.no/car/used/ad.html?finnkode=341240610,2023
8000,2023-02-27,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Kona,https://www.finn.no/car/used/ad.html?finnkode=341245240,2023
64870,2020-07-22,Elektrisitet,259900,Hyundai Kona,Hyundai Kona Premium - Knallgod rekkevidde- Stilig fargekombo-,https://www.finn.no/car/used/ad.html?finnkode=341245565,2020
15,2023-11-29,Elektrisitet,399900,Hyundai Kona,"Hyundai Kona Skinnseter,Navi,Appstyring,Carplay",https://www.finn.no/car/used/ad.html?finnkode=341245693,2023
10721,2023-03-30,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Trend SR NORSK BIL MED VARMEPUPME/305KM WLTP/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=341251574,2023
10283,2023-03-30,Elektrisitet,294900,Hyundai Kona,Hyundai Kona Trend SR,https://www.finn.no/car/used/ad.html?finnkode=341249861,2023
54000,2020-07-22,Elektrisitet,269000,Hyundai Kona,"Hyundai Kona Premium 64 Kwh, norsk, h.feste, skinn",https://www.finn.no/car/used/ad.html?finnkode=303718702,2020
8654,2023-03-30,Elektrisitet,296000,Hyundai Kona,Hyundai Kona Trend SR NORSK BIL MED VARMEPUPME/305KM WLTP/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=341250909,2023
29300,2022-03-16,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Premium Long Range,https://www.finn.no/car/used/ad.html?finnkode=341256754,2020
6040,2023-03-31,Elektrisitet,265000,Hyundai Kona,"Hyundai Kona NORSK TREND SR 39KWT CARPLAY, NAVI, BLUELINK, LED",https://www.finn.no/car/used/ad.html?finnkode=341252135,2023
10834,2023-03-30,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Trend SR NORSK BIL MED VARMEPUPME/305KM WLTP/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=341257063,2023
1850,2023-09-20,Elektrisitet,429900,Hyundai Kona,Hyundai Kona Premium Long Range,https://www.finn.no/car/used/ad.html?finnkode=341250428,2024
10,2023-11-30,Elektrisitet,399900,Hyundai Kona,Hyundai Kona Premium LR NORSK/SOM NY/VARMEPUMPE/APPSTYRING/LED+++,https://www.finn.no/car/used/ad.html?finnkode=341261878,2023
8211,2023-03-30,Elektrisitet,299900,Hyundai Kona,Hyundai Kona Trend SR NORSK BIL MED VARMEPUPME/305KM WLTP/APPSTYRING,https://www.finn.no/car/used/ad.html?finnkode=341257924,2023
44000,2022-02-16,Elektrisitet,265000,Hyundai Kona,Hyundai Kona KONA ELECTRIC 150KW,https://www.finn.no/car/used/ad.html?finnkode=341269727,2020
1350,2023-09-20,Elektrisitet,438000,Hyundai Kona,Hyundai Kona | Bose | 360kamera |,https://www.finn.no/car/used/ad.html?finnkode=341267357,2024
46128,2021-03-25,Elektrisitet,318900,Hyundai Kona,"Hyundai Kona Premium LR norsk bil, komplett servicehistorikk",https://www.finn.no/car/used/ad.html?finnkode=341456264,2021
30456,2021-02-12,Elektrisitet,279900,Hyundai Kona,Hyundai Kona Premium VELHOLDT-SKINN-VENTILERTE SETER,https://www.finn.no/car/used/ad.html?finnkode=341275630,2020
76636,2018-06-28,Bensin,174900,Hyundai Kona,"Hyundai Kona 1,0 T-GDI 120Hk Premium Teknikkpakke -Ny service!",https://www.finn.no/car/used/ad.html?finnkode=341487474,2018
70717,2021-04-14,Elektrisitet,278900,Hyundai Kona,Hyundai Kona 64kWh Premium Long Range -Norsk Bil!-En eier!,https://www.finn.no/car/used/ad.html?finnkode=341487545,2021
18000,2020-09-30,Elektrisitet,279900,Hyundai Kona,Hyundai Kona PREMIUM LR 484KM WLTP HEAD UP- R KAMERA+++,https://www.finn.no/car/used/ad.html?finnkode=341307177,2020
14200,2020-09-18,Elektrisitet,279000,Hyundai Kona,Hyundai Kona Premium / HUD / ACC / R.Kamera / 1 Eier / Navi / Krell,https://www.finn.no/car/used/ad.html?finnkode=341305721,2020
64000,2020-06-05,Elektrisitet,276129,Hyundai Kona,Hyundai Kona Premium,https://www.finn.no/car/used/ad.html?finnkode=341478589,2020
88342,2020-12-15,Elektrisitet,239000,Hyundai Kona,"Hyundai Kona Premium ACC, SKinn,Nav, Kamera",https://www.finn.no/car/used/ad.html?finnkode=341471150,2020
