area,distance,first_registration,fuel,price,search,title,url,year
"strandveien 6, 3050 Mjøndalen",48000,2011-08-05,Bensin,204777,Toyota RAV4,Toyota RAV4 2.0-158 4WD-AUTO-AUX-1 EIER-SKKIN.LAV KM-PEN BIL,https://www.finn.no/car/used/ad.html?finnkode=314660140,2011
"Oreveien 21, 4560 Vanse",56518,2019-06-26,El + Bensin,419000,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Executive aut m/ hengerfeste, tectyl ++",https://www.finn.no/car/used/ad.html?finnkode=315179192,2019
"Tjukkebygdvegen 9, 5706 Voss",68566,2020-12-21,El + Bensin,419000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Style aut,https://www.finn.no/car/used/ad.html?finnkode=321634222,2020
"Televeien 2B, 2020 Skedsmokorset",121000,2021-03-11,El + Bensin,309999,Toyota RAV4,"Toyota RAV4 LIFE, 2WD, RYGGEKAMERA, DAB, S+V DEKK, +++",https://www.finn.no/car/used/ad.html?finnkode=314577811,2021
"Torvmyrane 11, 6150 Ørsta",64300,2018-07-23,El + Bensin,319000,Toyota RAV4,Toyota RAV4 Hybrid AWD Active S,https://www.finn.no/car/used/ad.html?finnkode=316547775,2018
"Mosseveien 13, 1610 Fredrikstad",94468,2019-06-26,El + Bensin,379000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active aut BRUKTBILKAMPANJE,https://www.finn.no/car/used/ad.html?finnkode=316229542,2019
"Ulvesundvegen 6, 6718 Deknepollen",55551,2019-05-14,El + Bensin,395000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=310490320,2019
"Flintegata 10, 4016 Stavanger",161000,2020-09-25,El + Bensin,399000,Toyota RAV4,Toyota RAV4 4X4 PHEV PLUG-IN HYBRID EXECUTIVE BITONE PANORAMA,https://www.finn.no/car/used/ad.html?finnkode=317374993,2020
"Ingeniør Rybergs Gate 93, 3024 Drammen",94000,2017-06-20,El + Bensin,279875,Toyota RAV4,Toyota RAV4 2.5 Hybrid/Navi/DAB+/Krok/R.Kamera/Cruise/Soltak/++,https://www.finn.no/car/used/ad.html?finnkode=317279678,2017
"Ulvesundvegen 6, 6718 Deknepollen",56891,2019-02-11,El + Bensin,349000,Toyota RAV4,Toyota RAV4 Hybrid 2WD Style aut,https://www.finn.no/car/used/ad.html?finnkode=311613208,2019
"Boks 83, 9916 Hesseng",39175,2019-06-26,El + Bensin,459000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=316686285,2019
"Ulvesundvegen 6, 6718 Deknepollen",44000,2020-09-18,El + Bensin,525000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active aut,https://www.finn.no/car/used/ad.html?finnkode=317557297,2020
"Bedriftsveien 13, 6517 Kristiansund N",50357,2020-02-11,El + Bensin,459000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=317708775,2020
"Boks 83, 9916 Hesseng",31746,2019-06-06,El + Bensin,449000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=317442700,2019
"Breivollveien 27, 0668 Oslo",18858,2022-03-15,El + Bensin,629900,Toyota RAV4,"Toyota RAV4 PHEV AWD-i Style Kampanje, JBL&Panorama",https://www.finn.no/car/used/ad.html?finnkode=317761914,2022
"Molovegen 4, 7714 Steinkjer",83400,2016-09-27,El + Bensin,279000,Toyota RAV4,Toyota RAV4 2.5  HYBRID Executive,https://www.finn.no/car/used/ad.html?finnkode=285011166,2016
"Fossveien 3, 4373 Egersund",44972,2021-07-13,El + Bensin,519000,Toyota RAV4,Toyota RAV4 PHEV AWD-i Active 75km EV WLTP/Tektyl/Adaptiv Cruise/,https://www.finn.no/car/used/ad.html?finnkode=287410718,2021
"Skarpeteigvegen 1, 6854 Kaupanger",62282,2019-05-21,El + Bensin,399000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=289958800,2019
"Oreveien 21, 4560 Vanse",44734,2021-02-17,El + Bensin,529000,Toyota RAV4,"Toyota RAV4 PHEV AWD-i Active Tech m/ krok, tectyl ++",https://www.finn.no/car/used/ad.html?finnkode=294701262,2021
"Oreveien 21, 4560 Vanse",38248,2021-03-11,El + Bensin,479000,Toyota RAV4,"Toyota RAV4 Hybrid AWD-i Style m/ navi, tectyl ++",https://www.finn.no/car/used/ad.html?finnkode=293946661,2021
"Flådene 5, 4332 Figgjo",44000,2016-10-20,El + Bensin,298000,Toyota RAV4,"Toyota RAV4 Hybrid 2,5 AWD Aut Norsk ACC/Navi/Kamera/DAB/Bluetooth",https://www.finn.no/car/used/ad.html?finnkode=227732246,2016
"Bleivassvegen 1, 5363 Ågotnes",51841,2021-01-20,El + Bensin,419000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Active,https://www.finn.no/car/used/ad.html?finnkode=295189808,2021
"Bedriftsveien 13, 6517 Kristiansund N",47697,2019-05-10,El + Bensin,439000,Toyota RAV4,Toyota RAV4 Hybrid AWD-i Executive aut,https://www.finn.no/car/used/ad.html?finnkode=283727910,2019
